ID. Ils,IUPAC,FG,MW,Temperatura reducida,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,Tensión superficial
261,1-butyl-3-methylimidazolium hexafluorophosphate,C8H15F6N2P,284.19,0.463322897,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.122785393,762.5,554.58,719.3903045,17.27972449,0.220282417,0.791693331,41.63
261,1-butyl-3-methylimidazolium hexafluorophosphate,C8H15F6N2P,284.19,0.469800605,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.122785393,762.5,554.58,719.3903045,17.27972449,0.220282417,0.791693331,41.37
261,1-butyl-3-methylimidazolium hexafluorophosphate,C8H15F6N2P,284.19,0.476598027,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.122785393,762.5,554.58,719.3903045,17.27972449,0.220282417,0.791693331,41.05
261,1-butyl-3-methylimidazolium hexafluorophosphate,C8H15F6N2P,284.19,0.484215589,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.122785393,762.5,554.58,719.3903045,17.27972449,0.220282417,0.791693331,40.8
261,1-butyl-3-methylimidazolium hexafluorophosphate,C8H15F6N2P,284.19,0.490387482,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.122785393,762.5,554.58,719.3903045,17.27972449,0.220282417,0.791693331,40.47
261,1-butyl-3-methylimidazolium hexafluorophosphate,C8H15F6N2P,284.19,0.421648719,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.122785393,762.5,554.58,719.3903045,17.27972449,0.220282417,0.791693331,43.64
261,1-butyl-3-methylimidazolium hexafluorophosphate,C8H15F6N2P,284.19,0.428432241,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.122785393,762.5,554.58,719.3903045,17.27972449,0.220282417,0.791693331,43.46
261,1-butyl-3-methylimidazolium hexafluorophosphate,C8H15F6N2P,284.19,0.43431222,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.122785393,762.5,554.58,719.3903045,17.27972449,0.220282417,0.791693331,43.13
261,1-butyl-3-methylimidazolium hexafluorophosphate,C8H15F6N2P,284.19,0.442360702,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.122785393,762.5,554.58,719.3903045,17.27972449,0.220282417,0.791693331,42.75
261,1-butyl-3-methylimidazolium hexafluorophosphate,C8H15F6N2P,284.19,0.448963515,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.122785393,762.5,554.58,719.3903045,17.27972449,0.220282417,0.791693331,42.45
261,1-butyl-3-methylimidazolium hexafluorophosphate,C8H15F6N2P,284.19,0.455788739,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.122785393,762.5,554.58,719.3903045,17.27972449,0.220282417,0.791693331,42.14
261,1-butyl-3-methylimidazolium hexafluorophosphate,C8H15F6N2P,284.19,0.462669566,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.122785393,762.5,554.58,719.3903045,17.27972449,0.220282417,0.791693331,41.86
261,1-butyl-3-methylimidazolium hexafluorophosphate,C8H15F6N2P,284.19,0.46927238,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.122785393,762.5,554.58,719.3903045,17.27972449,0.220282417,0.791693331,41.57
261,1-butyl-3-methylimidazolium hexafluorophosphate,C8H15F6N2P,284.19,0.476876041,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.122785393,762.5,554.58,719.3903045,17.27972449,0.220282417,0.791693331,41.34
261,1-butyl-3-methylimidazolium hexafluorophosphate,C8H15F6N2P,284.19,0.483965377,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.122785393,762.5,554.58,719.3903045,17.27972449,0.220282417,0.791693331,40.95
261,1-butyl-3-methylimidazolium hexafluorophosphate,C8H15F6N2P,284.19,0.490679396,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.122785393,762.5,554.58,719.3903045,17.27972449,0.220282417,0.791693331,40.75
261,1-butyl-3-methylimidazolium hexafluorophosphate,C8H15F6N2P,284.19,0.414448177,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.122785393,762.5,554.58,719.3903045,17.27972449,0.220282417,0.791693331,47.9
261,1-butyl-3-methylimidazolium hexafluorophosphate,C8H15F6N2P,284.19,0.418854686,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.122785393,762.5,554.58,719.3903045,17.27972449,0.220282417,0.791693331,47.7
261,1-butyl-3-methylimidazolium hexafluorophosphate,C8H15F6N2P,284.19,0.425068281,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.122785393,762.5,554.58,719.3903045,17.27972449,0.220282417,0.791693331,47.5
261,1-butyl-3-methylimidazolium hexafluorophosphate,C8H15F6N2P,284.19,0.442249497,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.122785393,762.5,554.58,719.3903045,17.27972449,0.220282417,0.791693331,41.7
261,1-butyl-3-methylimidazolium hexafluorophosphate,C8H15F6N2P,284.19,0.449199827,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.122785393,762.5,554.58,719.3903045,17.27972449,0.220282417,0.791693331,41.2
261,1-butyl-3-methylimidazolium hexafluorophosphate,C8H15F6N2P,284.19,0.456150157,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.122785393,762.5,554.58,719.3903045,17.27972449,0.220282417,0.791693331,40.8
261,1-butyl-3-methylimidazolium hexafluorophosphate,C8H15F6N2P,284.19,0.463100487,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.122785393,762.5,554.58,719.3903045,17.27972449,0.220282417,0.791693331,40.5
261,1-butyl-3-methylimidazolium hexafluorophosphate,C8H15F6N2P,284.19,0.414448177,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.122785393,762.5,554.58,719.3903045,17.27972449,0.220282417,0.791693331,44.32
261,1-butyl-3-methylimidazolium hexafluorophosphate,C8H15F6N2P,284.19,0.421398507,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.122785393,762.5,554.58,719.3903045,17.27972449,0.220282417,0.791693331,44.11
261,1-butyl-3-methylimidazolium hexafluorophosphate,C8H15F6N2P,284.19,0.428348837,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.122785393,762.5,554.58,719.3903045,17.27972449,0.220282417,0.791693331,43.88
261,1-butyl-3-methylimidazolium hexafluorophosphate,C8H15F6N2P,284.19,0.435299167,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.122785393,762.5,554.58,719.3903045,17.27972449,0.220282417,0.791693331,43.63
261,1-butyl-3-methylimidazolium hexafluorophosphate,C8H15F6N2P,284.19,0.442249497,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.122785393,762.5,554.58,719.3903045,17.27972449,0.220282417,0.791693331,43.42
261,1-butyl-3-methylimidazolium hexafluorophosphate,C8H15F6N2P,284.19,0.449199827,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.122785393,762.5,554.58,719.3903045,17.27972449,0.220282417,0.791693331,43.18
261,1-butyl-3-methylimidazolium hexafluorophosphate,C8H15F6N2P,284.19,0.421189997,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.122785393,762.5,554.58,719.3903045,17.27972449,0.220282417,0.791693331,45.3
261,1-butyl-3-methylimidazolium hexafluorophosphate,C8H15F6N2P,284.19,0.428140327,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.122785393,762.5,554.58,719.3903045,17.27972449,0.220282417,0.791693331,45
261,1-butyl-3-methylimidazolium hexafluorophosphate,C8H15F6N2P,284.19,0.435090657,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.122785393,762.5,554.58,719.3903045,17.27972449,0.220282417,0.791693331,44.7
261,1-butyl-3-methylimidazolium hexafluorophosphate,C8H15F6N2P,284.19,0.442040987,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.122785393,762.5,554.58,719.3903045,17.27972449,0.220282417,0.791693331,44.4
261,1-butyl-3-methylimidazolium hexafluorophosphate,C8H15F6N2P,284.19,0.448991317,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.122785393,762.5,554.58,719.3903045,17.27972449,0.220282417,0.791693331,44.1
261,1-butyl-3-methylimidazolium hexafluorophosphate,C8H15F6N2P,284.19,0.455941647,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.122785393,762.5,554.58,719.3903045,17.27972449,0.220282417,0.791693331,43.8
261,1-butyl-3-methylimidazolium hexafluorophosphate,C8H15F6N2P,284.19,0.462891977,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.122785393,762.5,554.58,719.3903045,17.27972449,0.220282417,0.791693331,43.5
261,1-butyl-3-methylimidazolium hexafluorophosphate,C8H15F6N2P,284.19,0.435229663,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.122785393,762.5,554.58,719.3903045,17.27972449,0.220282417,0.791693331,42.72
261,1-butyl-3-methylimidazolium hexafluorophosphate,C8H15F6N2P,284.19,0.449130323,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.122785393,762.5,554.58,719.3903045,17.27972449,0.220282417,0.791693331,42.19
261,1-butyl-3-methylimidazolium hexafluorophosphate,C8H15F6N2P,284.19,0.463030983,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.122785393,762.5,554.58,719.3903045,17.27972449,0.220282417,0.791693331,41.61
261,1-butyl-3-methylimidazolium hexafluorophosphate,C8H15F6N2P,284.19,0.477765683,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.122785393,762.5,554.58,719.3903045,17.27972449,0.220282417,0.791693331,41.07
261,1-butyl-3-methylimidazolium hexafluorophosphate,C8H15F6N2P,284.19,0.435299167,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.122785393,762.5,554.58,719.3903045,17.27972449,0.220282417,0.791693331,42.9
261,1-butyl-3-methylimidazolium hexafluorophosphate,C8H15F6N2P,284.19,0.449199827,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.122785393,762.5,554.58,719.3903045,17.27972449,0.220282417,0.791693331,42.21
261,1-butyl-3-methylimidazolium hexafluorophosphate,C8H15F6N2P,284.19,0.463100487,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.122785393,762.5,554.58,719.3903045,17.27972449,0.220282417,0.791693331,41.53
261,1-butyl-3-methylimidazolium hexafluorophosphate,C8H15F6N2P,284.19,0.477001146,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.122785393,762.5,554.58,719.3903045,17.27972449,0.220282417,0.791693331,41.07
261,1-butyl-3-methylimidazolium hexafluorophosphate,C8H15F6N2P,284.19,0.469981313,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.122785393,762.5,554.58,719.3903045,17.27972449,0.220282417,0.791693331,39.8
261,1-butyl-3-methylimidazolium hexafluorophosphate,C8H15F6N2P,284.19,0.511669392,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.122785393,762.5,554.58,719.3903045,17.27972449,0.220282417,0.791693331,38.3
261,1-butyl-3-methylimidazolium hexafluorophosphate,C8H15F6N2P,284.19,0.414448177,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.122785393,762.5,554.58,719.3903045,17.27972449,0.220282417,0.791693331,48.8
261,1-butyl-3-methylimidazolium hexafluorophosphate,C8H15F6N2P,284.19,0.467062175,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.122785393,762.5,554.58,719.3903045,17.27972449,0.220282417,0.791693331,42.9
262,1-methyl-3-octylimidazolium L-alaninate,C15H29N3O2,283.42,0.284437401,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.36755304,981.48,811.07,1030.630988,17.74193825,0.203210935,0.982111363,28.24
262,1-methyl-3-octylimidazolium L-alaninate,C15H29N3O2,283.42,0.294140195,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.36755304,981.48,811.07,1030.630988,17.74193825,0.203210935,0.982111363,27.9
262,1-methyl-3-octylimidazolium L-alaninate,C15H29N3O2,283.42,0.303842989,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.36755304,981.48,811.07,1030.630988,17.74193825,0.203210935,0.982111363,27.23
262,1-methyl-3-octylimidazolium L-alaninate,C15H29N3O2,283.42,0.313545783,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.36755304,981.48,811.07,1030.630988,17.74193825,0.203210935,0.982111363,26.61
262,1-methyl-3-octylimidazolium L-alaninate,C15H29N3O2,283.42,0.323248577,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.36755304,981.48,811.07,1030.630988,17.74193825,0.203210935,0.982111363,26.1
262,1-methyl-3-octylimidazolium L-alaninate,C15H29N3O2,283.42,0.332951371,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.36755304,981.48,811.07,1030.630988,17.74193825,0.203210935,0.982111363,25.55
262,1-methyl-3-octylimidazolium L-alaninate,C15H29N3O2,283.42,0.342654164,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.36755304,981.48,811.07,1030.630988,17.74193825,0.203210935,0.982111363,24.99
263,1-ethyl-3-methylimidazolium 4-methylbenzenesulfonate,C13H18N2O3S,282.36,0.255722882,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,2,0,0,0,0,0,0,0,0,2.247676206,819.82,836.32,1204.819833,32.70539227,0.267660026,0.466975337,45.2
263,1-ethyl-3-methylimidazolium 4-methylbenzenesulfonate,C13H18N2O3S,282.36,0.263939878,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,2,0,0,0,0,0,0,0,0,2.247676206,819.82,836.32,1204.819833,32.70539227,0.267660026,0.466975337,44.2
263,1-ethyl-3-methylimidazolium 4-methylbenzenesulfonate,C13H18N2O3S,282.36,0.272654874,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,2,0,0,0,0,0,0,0,0,2.247676206,819.82,836.32,1204.819833,32.70539227,0.267660026,0.466975337,43.6
263,1-ethyl-3-methylimidazolium 4-methylbenzenesulfonate,C13H18N2O3S,282.36,0.280788871,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,2,0,0,0,0,0,0,0,0,2.247676206,819.82,836.32,1204.819833,32.70539227,0.267660026,0.466975337,43
263,1-ethyl-3-methylimidazolium 4-methylbenzenesulfonate,C13H18N2O3S,282.36,0.284855869,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,2,0,0,0,0,0,0,0,0,2.247676206,819.82,836.32,1204.819833,32.70539227,0.267660026,0.466975337,42.7
264,1-methyl-3-octylimidazolium tetrafluoroborate,C12H23BF4N2,282.13,0.438267962,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.524149337,883.44,586.74,736.9920415,16.02302855,0.231007787,1.028710511,29.4
264,1-methyl-3-octylimidazolium tetrafluoroborate,C12H23BF4N2,282.13,0.445052296,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.524149337,883.44,586.74,736.9920415,16.02302855,0.231007787,1.028710511,29.2
